-0.35;0.999968                      3.21436e-05
-0.34;1.00002                      1.61136e-05
-0.33;1.00003                      3.22722e-05
-0.32;0.999942                      5.80137e-05
-0.31;1.00001                      1.21221e-05
-0.3;1.00007                      7.10262e-05
-0.29;0.999912                      8.81541e-05
-0.28;0.999987                      1.27921e-05
-0.27;1.00014                      0.000138319
-0.26;0.999881                      0.000118665
-0.25;0.999914                      8.62521e-05
-0.24;1.00026                      0.000259231
-0.23;0.999888                      0.000112443
-0.22;0.999709                      0.000290651
-0.21;1.00042                      0.000420058
-0.2;1.00009                      9.03945e-05
-0.19;0.999303                      0.0006973
-0.18;1.00039                      0.000394363
-0.17;1.00073                      0.000725758
-0.16;0.998918                      0.00108155
-0.15;0.999714                      0.000285922
-0.14;1.00171                      0.00171038
-0.13;0.999258                      0.00074152
-0.12;0.998118                      0.00188153
-0.11;1.00223                      0.00223084
-0.1;1.00113                      0.0011347
-0.09;0.99624                      0.00375965
-0.08;1.00079                      0.000788698
-0.07;1.00454                      0.00453593
-0.06;0.996219                      0.00378072
-0.05;0.996233                      0.00376675
-0.04;1.00697                      0.00696844
-0.03;1.00079                      0.000787793
-0.02;0.990883                      0.00911696
-0.01;1.00398                      0.00398314
0;1.00835                      0.00835044
0.01;0.990592                      0.0094078
0.02;0.995995                      0.00400542
0.03;1.01254                      0.012538
0.04;0.996048                      0.00395158
0.05;0.988665                      0.0113349
0.06;1.01229                      0.0122945
0.07;1.00329                      0.00328828
0.08;0.982219                      0.0177808
0.09;1.00939                      0.00938922
0.1;1.01414                      0.0141394
0.11;0.976007                      0.0239928
0.12;0.999007                      0.000993379
0.13;1.03033                      0.0303282
0.14;0.977218                      0.0227819
0.15;0.974476                      0.0255236
0.16;1.04376                      0.043759
0.17;0.999482                      0.000518368
0.18;0.941608                      0.0583923
0.19;1.03388                      0.0338766
0.2;1.04014                      0.0401441
0.21;0.923261                      0.0767388
0.22;0.997233                      0.00276684
0.23;1.08283                      0.0828285
0.24;0.927466                      0.0725337
0.25;0.928484                      0.071516
0.26;1.11693                      0.116934
0.27;0.98185                      0.0181498
0.28;0.827472                      0.172528
0.29;1.09264                      0.0926423
0.3;1.09624                      0.0962363
0.31;0.748351                      0.251649
0.32;0.957929                      0.0420711
0.33;1.22492                      0.22492
0.34;0.78876                      0.21124
0.35;0.654084                      0.345916
0.36;1.22209                      0.222095
0.37;1.08301                      0.0830148
0.38;0.263146                      0.736854
0.39;0.00546437                      0.994536
0.4;8.81576e-07                      0.999999
0.41;7.35579e-15                      1
0.42;0                      1
0.43;0                      1
0.44;0                      1
0.45;0                      1
0.46;0                      1
0.47;0                      1
0.48;0                      1
0.49;0                      1
0.5;0                      1
0.51;0                      1
0.52;0                      1
0.53;0                      1
0.54;0                      1
0.55;0                      1
0.56;0                      1
0.57;0                      1
0.58;0                      1
0.59;0                      1
0.6;0                      1
0.61;0                      1
0.62;0                      1
0.63;0                      1
0.64;0                      1
0.65;0                      1
0.66;0                      1
0.67;0                      1
0.68;0                      1
0.69;0                      1
0.7;0                      1
0.71;0                      1
0.72;0                      1
0.73;0                      1
0.74;0                      1
0.75;0                      0.5
0.76;0                      0
0.77;0                      0
0.78;0                      0
0.79;0                      0
0.8;0                      0
0.81;0                      0
0.82;0                      0
0.83;0                      0
0.84;0                      0
0.85;0                      0
0.86;0                      0
0.87;0                      0
0.88;0                      0
0.89;0                      0
0.9;0                      0
0.91;0                      0
0.92;0                      0
0.93;0                      0
0.94;0                      0
0.95;0                      0
0.96;0                      0
0.97;0                      0
0.98;0                      0
0.99;0                      0
1;0                      0
1 & 0.398522 & 0.81638 & 0.288889
